Date,Close,High,Low,Open,Volume
2024-04-16,17.01395606994629,17.427097182470657,16.826163352672246,17.427097182470657,63600
2024-04-17,16.835554122924805,17.136021054873343,16.797994860969144,17.051514506397293,71500
2024-04-18,16.600812911987305,16.948227105416702,16.55386383792654,16.844942724331126,38000
2024-04-19,16.544477462768555,16.929450953810868,16.544477462768555,16.610204382079548,60300
2024-04-22,16.187671661376953,16.628982256891057,16.187671661376953,16.5538655216775,40300
2024-04-23,16.66653823852539,16.760434586786367,15.962318312953895,16.150111009475847,65100
2024-04-24,16.704099655151367,17.06090367559293,16.36607347405212,16.657150579485297,72200
2024-04-25,16.713485717773438,16.99517476593693,16.47874573976581,16.704097694666167,126300
2024-04-26,17.36136817932129,17.417705271353896,16.61959079629973,16.628978819201944,71100
2024-04-29,17.126628875732422,17.314421577745016,16.938837964643763,17.173577946697538,32200
2024-04-30,17.135873794555664,17.289644809930532,16.588064323145815,17.289644809930532,92300
2024-05-02,17.84706687927246,17.84706687927246,16.847555185229957,17.289646437782633,132300
2024-05-03,17.693294525146484,17.847065543490025,17.44341616206445,17.847065543490025,44900
2024-05-06,17.318477630615234,17.827843433630612,17.318477630615234,17.65485241547706,59700
2024-05-07,17.83745765686035,17.83745765686035,17.222373478963753,17.31848084003396,68800
2024-05-08,17.443416595458984,17.943173334039876,17.395363838443398,17.472249349525445,34100
2024-05-09,17.77979278564453,17.79901462319351,17.299257845491976,17.491472554791127,47300
2024-05-10,17.875900268554688,18.14499866378991,17.693296476719834,17.86628934971124,87500
2024-05-13,17.674074172973633,17.99122715406288,17.62602141311886,17.87589979717331,35300
2024-05-14,17.29925537109375,17.895119418215472,17.23198078239026,17.895119418215472,49400
2024-05-15,17.616409301757812,17.875898586832786,17.45302736298044,17.635631137636366,55100
2024-05-16,17.875900268554688,17.875900268554688,17.443418086076175,17.49147268029342,35400
2024-05-17,18.068111419677734,18.17382968375865,17.731738457775112,17.885509478386357,51500
2024-05-20,18.45254135131836,18.45254135131836,17.895120926804328,18.06811195529885,53400
2024-05-21,18.116167068481445,18.452541883145688,18.096945231507426,18.452541883145688,16200
2024-05-22,17.66446304321289,18.154608886872307,17.645243039357922,18.154608886872307,48900
2024-05-23,17.84706687927246,17.914341475696105,17.51069206405897,17.760570445843413,60200
2024-05-24,18.298768997192383,18.60631102519644,17.847065039603223,17.847065039603223,55500
