Price,Close,High,Low,Open,Volume
Ticker,CALI3.SA,CALI3.SA,CALI3.SA,CALI3.SA,CALI3.SA
Date,,,,,
2024-04-11,28.382230758666992,28.382230758666992,28.382230758666992,28.382230758666992,0
2024-04-12,28.382230758666992,28.382230758666992,28.382230758666992,28.382230758666992,0
2024-04-15,28.382230758666992,28.382230758666992,28.382230758666992,28.382230758666992,0
2024-04-16,29.0,29.0,29.0,29.0,0
2024-04-17,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,100
2024-04-18,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-19,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-22,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-23,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-24,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-25,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-26,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-29,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-04-30,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-02,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-03,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-06,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-07,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-08,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-09,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-10,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-13,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-14,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-15,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-16,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-17,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-20,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-21,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-22,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-23,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-24,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-27,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-28,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-29,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-05-31,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-03,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-04,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-05,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-06,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-07,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-10,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-11,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
2024-06-12,28.3799991607666,28.3799991607666,28.3799991607666,28.3799991607666,0
