Date,Close,High,Low,Open,Volume
2024-04-16,3.009999990463257,3.009999990463257,2.880000114440918,2.950000047683716,48500
2024-04-17,2.990000009536743,3.009999990463257,2.940000057220459,3.009999990463257,51300
2024-04-18,3.0399999618530273,3.0399999618530273,2.930000066757202,3.0399999618530273,232700
2024-04-19,3.049999952316284,3.0799999237060547,2.990000009536743,3.0,28000
2024-04-22,2.9600000381469727,3.0799999237060547,2.950000047683716,3.0199999809265137,35800
2024-04-23,2.950000047683716,3.059999942779541,2.950000047683716,2.9700000286102295,54700
2024-04-24,2.9000000953674316,3.0399999618530273,2.859999895095825,3.0199999809265137,122800
2024-04-25,2.940000057220459,3.059999942779541,2.869999885559082,2.940000057220459,124800
2024-04-26,3.049999952316284,3.0899999141693115,2.9800000190734863,2.9800000190734863,41200
2024-04-29,3.0399999618530273,3.0899999141693115,3.009999990463257,3.0899999141693115,56000
2024-04-30,2.9700000286102295,3.0399999618530273,2.940000057220459,2.9800000190734863,73800
2024-05-02,2.9600000381469727,3.049999952316284,2.9600000381469727,2.9800000190734863,83800
2024-05-03,2.9700000286102295,3.009999990463257,2.9600000381469727,2.9600000381469727,35300
2024-05-06,2.9700000286102295,3.0,2.9600000381469727,2.9700000286102295,13400
2024-05-07,2.9800000190734863,2.990000009536743,2.9700000286102295,2.9700000286102295,9900
2024-05-08,2.9800000190734863,3.009999990463257,2.9800000190734863,2.9800000190734863,15800
2024-05-09,2.9800000190734863,3.009999990463257,2.930000066757202,3.009999990463257,25300
2024-05-10,2.859999895095825,2.9700000286102295,2.859999895095825,2.9600000381469727,64900
2024-05-13,2.869999885559082,2.9700000286102295,2.8499999046325684,2.9000000953674316,32600
2024-05-14,2.859999895095825,2.9200000762939453,2.8299999237060547,2.869999885559082,42600
2024-05-15,2.859999895095825,2.9100000858306885,2.859999895095825,2.880000114440918,18400
2024-05-16,2.8499999046325684,2.880000114440918,2.8499999046325684,2.8499999046325684,15500
2024-05-17,2.869999885559082,2.9200000762939453,2.859999895095825,2.869999885559082,30200
2024-05-20,2.869999885559082,2.890000104904175,2.819999933242798,2.869999885559082,35400
2024-05-21,2.819999933242798,2.890000104904175,2.819999933242798,2.859999895095825,76600
2024-05-22,2.75,2.869999885559082,2.75,2.809999942779541,161100
2024-05-23,2.7899999618530273,2.8499999046325684,2.6700000762939453,2.759999990463257,173300
2024-05-24,2.7300000190734863,2.880000114440918,2.680000066757202,2.7899999618530273,108000
2024-05-27,2.7100000381469727,2.7899999618530273,2.700000047683716,2.75,61500
2024-05-28,2.7200000286102295,2.7799999713897705,2.690000057220459,2.7200000286102295,58900
2024-05-29,2.700000047683716,2.759999990463257,2.6700000762939453,2.759999990463257,70900
2024-05-31,2.619999885559082,2.7300000190734863,2.5999999046325684,2.7300000190734863,53500
2024-06-03,2.7200000286102295,2.7200000286102295,2.630000114440918,2.630000114440918,54100
2024-06-04,2.640000104904175,2.7100000381469727,2.630000114440918,2.680000066757202,34300
2024-06-05,2.5899999141693115,2.6600000858306885,2.549999952316284,2.640000104904175,62200
2024-06-06,2.559999942779541,2.630000114440918,2.5199999809265137,2.5899999141693115,30300
2024-06-07,2.490000009536743,2.5899999141693115,2.490000009536743,2.559999942779541,43700
2024-06-10,2.450000047683716,2.5,2.4000000953674316,2.5,74000
2024-06-11,2.369999885559082,2.450000047683716,2.3499999046325684,2.450000047683716,79400
2024-06-12,2.2699999809265137,2.3499999046325684,2.200000047683716,2.3499999046325684,80900
2024-06-13,2.1700000762939453,2.299999952316284,2.1500000953674316,2.299999952316284,48700
2024-06-14,2.0199999809265137,2.1500000953674316,2.009999990463257,2.140000104904175,112500
2024-06-17,1.9800000190734863,2.0399999618530273,1.9600000381469727,2.0,259200
2024-06-18,2.0,2.0,1.9199999570846558,1.9299999475479126,114000
2024-06-19,2.569999933242798,2.6500000953674316,1.9900000095367432,1.9900000095367432,714400
2024-06-20,2.4600000381469727,2.569999933242798,2.3499999046325684,2.569999933242798,308800
2024-06-21,2.299999952316284,2.430000066757202,2.25,2.430000066757202,109700
2024-06-24,2.3299999237060547,2.380000114440918,2.25,2.299999952316284,54000
2024-06-25,2.259999990463257,2.3399999141693115,2.240000009536743,2.299999952316284,48300
2024-06-26,2.299999952316284,2.319999933242798,2.2200000286102295,2.299999952316284,46800
2024-06-27,2.3399999141693115,2.3399999141693115,2.259999990463257,2.2699999809265137,23500
2024-06-28,2.319999933242798,2.380000114440918,2.309999942779541,2.3399999141693115,58600
2024-07-01,2.4100000858306885,2.4100000858306885,2.319999933242798,2.319999933242798,28800
2024-07-02,2.359999895095825,2.4000000953674316,2.3499999046325684,2.380000114440918,32900
2024-07-03,2.380000114440918,2.4000000953674316,2.3399999141693115,2.359999895095825,24000
2024-07-04,2.359999895095825,2.4000000953674316,2.3299999237060547,2.369999885559082,47100
2024-07-05,2.380000114440918,2.4000000953674316,2.3399999141693115,2.359999895095825,20100
2024-07-08,2.4000000953674316,2.4000000953674316,2.359999895095825,2.369999885559082,12600
2024-07-09,2.5,2.5199999809265137,2.369999885559082,2.369999885559082,69700
2024-07-10,2.5,2.559999942779541,2.450000047683716,2.5299999713897705,31500
2024-07-11,2.5199999809265137,2.5399999618530273,2.4700000286102295,2.5199999809265137,42400
2024-07-12,2.5999999046325684,2.5999999046325684,2.5199999809265137,2.5399999618530273,74900
2024-07-15,2.509999990463257,2.6500000953674316,2.509999990463257,2.5799999237060547,100400
2024-07-16,2.4800000190734863,2.549999952316284,2.4800000190734863,2.549999952316284,37300
2024-07-17,2.4200000762939453,2.5299999713897705,2.4200000762939453,2.5,81700
2024-07-18,2.4100000858306885,2.4700000286102295,2.369999885559082,2.440000057220459,28400
2024-07-19,2.390000104904175,2.4700000286102295,2.3499999046325684,2.4000000953674316,27900
2024-07-22,2.4000000953674316,2.4600000381469727,2.380000114440918,2.390000104904175,50600
2024-07-23,2.299999952316284,2.4100000858306885,2.299999952316284,2.390000104904175,32100
2024-07-24,2.1700000762939453,2.359999895095825,2.140000104904175,2.299999952316284,52700
2024-07-25,2.25,2.2899999618530273,2.180000066757202,2.190000057220459,66800
2024-07-26,2.259999990463257,2.2799999713897705,2.240000009536743,2.2799999713897705,9800
2024-07-29,2.5899999141693115,2.5999999046325684,2.2799999713897705,2.2799999713897705,316500
2024-07-30,2.369999885559082,2.5899999141693115,2.3499999046325684,2.5899999141693115,156700
2024-07-31,2.299999952316284,2.559999942779541,2.299999952316284,2.4200000762939453,111900
2024-08-01,2.3399999141693115,2.4000000953674316,2.3299999237060547,2.380000114440918,37700
2024-08-02,2.5,2.5,2.359999895095825,2.369999885559082,77100
2024-08-05,2.4100000858306885,2.4700000286102295,2.359999895095825,2.440000057220459,62900
2024-08-06,2.490000009536743,2.5,2.380000114440918,2.380000114440918,48700
2024-08-07,2.440000057220459,2.5,2.4000000953674316,2.450000047683716,54400
2024-08-08,2.5299999713897705,2.5899999141693115,2.450000047683716,2.450000047683716,155600
2024-08-09,2.559999942779541,2.5999999046325684,2.5199999809265137,2.5999999046325684,33400
2024-08-12,2.640000104904175,2.6700000762939453,2.5199999809265137,2.619999885559082,135500
2024-08-13,2.630000114440918,2.700000047683716,2.5999999046325684,2.640000104904175,66500
2024-08-14,2.5299999713897705,2.6600000858306885,2.5299999713897705,2.6500000953674316,65100
2024-08-15,2.4600000381469727,2.549999952316284,2.450000047683716,2.549999952316284,87300
2024-08-16,2.5,2.690000057220459,2.4600000381469727,2.4600000381469727,70800
2024-08-19,2.569999933242798,2.5999999046325684,2.5,2.549999952316284,74400
2024-08-20,2.630000114440918,2.680000066757202,2.5399999618530273,2.559999942779541,60100
2024-08-21,2.6500000953674316,2.6700000762939453,2.5799999237060547,2.5899999141693115,39200
2024-08-22,2.5899999141693115,2.6500000953674316,2.559999942779541,2.609999895095825,41600
2024-08-23,2.5,2.6500000953674316,2.5,2.5999999046325684,193800
2024-08-26,2.490000009536743,2.619999885559082,2.4700000286102295,2.5199999809265137,70600
2024-08-27,2.490000009536743,2.5199999809265137,2.4700000286102295,2.490000009536743,20600
2024-08-28,2.4600000381469727,2.5199999809265137,2.450000047683716,2.509999990463257,18200
2024-08-29,2.4200000762939453,2.5,2.4200000762939453,2.490000009536743,28000
2024-08-30,2.3499999046325684,2.509999990463257,2.3499999046325684,2.509999990463257,37700
2024-09-02,2.2899999618530273,2.3499999046325684,2.2699999809265137,2.3499999046325684,101400
2024-09-03,2.140000104904175,2.359999895095825,2.0799999237060547,2.299999952316284,154200
2024-09-04,2.180000066757202,2.25,2.1700000762939453,2.190000057220459,25600
2024-09-05,2.2100000381469727,2.2799999713897705,2.1600000858306885,2.2799999713897705,17800
2024-09-06,2.190000057220459,2.25,2.1600000858306885,2.240000009536743,19700
2024-09-09,2.1600000858306885,2.259999990463257,2.1600000858306885,2.180000066757202,15300
2024-09-10,2.140000104904175,2.2100000381469727,2.049999952316284,2.190000057220459,78100
2024-09-11,2.0999999046325684,2.130000114440918,2.069999933242798,2.119999885559082,85800
2024-09-12,2.0399999618530273,2.130000114440918,2.0399999618530273,2.0799999237060547,47100
2024-09-13,2.069999933242798,2.119999885559082,2.059999942779541,2.059999942779541,47700
2024-09-16,2.059999942779541,2.0899999141693115,2.009999990463257,2.0899999141693115,67000
2024-09-17,2.0199999809265137,2.0999999046325684,2.0199999809265137,2.0999999046325684,34900
2024-09-18,2.0299999713897705,2.130000114440918,2.0199999809265137,2.069999933242798,114900
2024-09-19,1.9800000190734863,2.069999933242798,1.9800000190734863,2.0399999618530273,95300
2024-09-20,2.009999990463257,2.0299999713897705,1.9500000476837158,2.0,41600
2024-09-23,1.9500000476837158,2.1500000953674316,1.9500000476837158,2.0299999713897705,174600
2024-09-24,1.9600000381469727,2.0399999618530273,1.9500000476837158,2.0,96600
2024-09-25,1.9299999475479126,2.0,1.9199999570846558,1.9700000286102295,46400
2024-09-26,1.899999976158142,1.9800000190734863,1.8899999856948853,1.9700000286102295,57800
2024-09-27,1.8700000047683716,1.9600000381469727,1.7999999523162842,1.8899999856948853,99500
2024-09-30,1.7999999523162842,1.9600000381469727,1.7999999523162842,1.8799999952316284,65700
2024-10-01,1.8200000524520874,1.8600000143051147,1.7699999809265137,1.809999942779541,68500
2024-10-02,1.809999942779541,1.850000023841858,1.7899999618530273,1.8200000524520874,32300
2024-10-03,1.7599999904632568,1.7999999523162842,1.7599999904632568,1.7799999713897705,54200
2024-10-04,1.7300000190734863,1.7400000095367432,1.7000000476837158,1.7400000095367432,29600
2024-10-07,1.7400000095367432,1.7599999904632568,1.7000000476837158,1.7599999904632568,50800
2024-10-08,1.7100000381469727,1.7200000286102295,1.7100000381469727,1.7200000286102295,18400
2024-10-09,1.7200000286102295,1.7200000286102295,1.5399999618530273,1.7100000381469727,153300
2024-10-10,1.8300000429153442,2.049999952316284,1.6699999570846558,1.7100000381469727,618000
2024-10-11,1.809999942779541,1.9600000381469727,1.7999999523162842,1.899999976158142,206400
2024-10-14,1.7899999618530273,1.840000033378601,1.7699999809265137,1.840000033378601,89100
2024-10-15,1.7300000190734863,1.7899999618530273,1.7300000190734863,1.7899999618530273,99000
2024-10-16,1.7200000286102295,1.7799999713897705,1.6699999570846558,1.7100000381469727,87300
2024-10-17,1.6799999475479126,1.7400000095367432,1.6799999475479126,1.7300000190734863,23200
2024-10-18,1.7000000476837158,1.7100000381469727,1.6799999475479126,1.690000057220459,30100
2024-10-21,1.6799999475479126,1.7200000286102295,1.6799999475479126,1.6799999475479126,16600
2024-10-22,1.6799999475479126,1.7000000476837158,1.6699999570846558,1.6799999475479126,31800
2024-10-23,1.600000023841858,1.7000000476837158,1.5800000429153442,1.7000000476837158,171200
2024-10-24,1.6100000143051147,1.6299999952316284,1.600000023841858,1.600000023841858,49000
2024-10-25,1.5700000524520874,1.6299999952316284,1.5499999523162842,1.6200000047683716,79600
2024-10-28,1.5700000524520874,1.600000023841858,1.5700000524520874,1.5700000524520874,21700
2024-10-29,1.5499999523162842,1.590000033378601,1.5499999523162842,1.559999942779541,59200
2024-10-30,1.5399999618530273,1.5800000429153442,1.5299999713897705,1.559999942779541,91300
2024-10-31,1.5399999618530273,1.5700000524520874,1.5399999618530273,1.5499999523162842,29200
2024-11-01,1.440000057220459,1.5399999618530273,1.440000057220459,1.5399999618530273,246700
2024-11-04,1.4700000286102295,1.5399999618530273,1.4600000381469727,1.4900000095367432,44500
2024-11-05,1.4800000190734863,1.5199999809265137,1.4299999475479126,1.5099999904632568,74100
2024-11-06,1.4800000190734863,1.5199999809265137,1.440000057220459,1.440000057220459,74800
2024-11-07,1.440000057220459,1.5099999904632568,1.440000057220459,1.5099999904632568,55000
2024-11-08,1.4500000476837158,1.4600000381469727,1.399999976158142,1.440000057220459,79900
2024-11-11,1.399999976158142,1.440000057220459,1.399999976158142,1.440000057220459,71600
2024-11-12,1.3300000429153442,1.4299999475479126,1.3300000429153442,1.4199999570846558,88100
2024-11-13,1.2999999523162842,1.3799999952316284,1.2799999713897705,1.350000023841858,104200
2024-11-14,1.309999942779541,1.340000033378601,1.2899999618530273,1.340000033378601,79000
2024-11-18,1.2699999809265137,1.350000023841858,1.2699999809265137,1.350000023841858,114600
2024-11-19,1.25,1.2899999618530273,1.2300000190734863,1.2699999809265137,133000
2024-11-21,1.340000033378601,1.3600000143051147,1.2200000286102295,1.2599999904632568,192200
2024-11-22,1.2999999523162842,1.340000033378601,1.2799999713897705,1.340000033378601,42400
2024-11-25,1.309999942779541,1.350000023841858,1.2799999713897705,1.2999999523162842,27000
2024-11-26,1.4299999475479126,1.5499999523162842,1.2899999618530273,1.2999999523162842,277000
2024-11-27,1.350000023841858,1.4800000190734863,1.350000023841858,1.4500000476837158,143500
2024-11-28,1.309999942779541,1.399999976158142,1.2699999809265137,1.3799999952316284,102900
2024-11-29,1.340000033378601,1.4199999570846558,1.2699999809265137,1.3200000524520874,188700
2024-12-02,1.3300000429153442,1.3799999952316284,1.3200000524520874,1.340000033378601,37400
2024-12-03,1.3600000143051147,1.4199999570846558,1.309999942779541,1.3300000429153442,78300
2024-12-04,1.350000023841858,1.3899999856948853,1.3300000429153442,1.340000033378601,27800
2024-12-05,1.3300000429153442,1.4199999570846558,1.3300000429153442,1.3600000143051147,264800
2024-12-06,1.25,1.3799999952316284,1.25,1.3300000429153442,75500
2024-12-09,1.2699999809265137,1.309999942779541,1.2599999904632568,1.309999942779541,55400
2024-12-10,1.2699999809265137,1.2999999523162842,1.2400000095367432,1.2400000095367432,43900
2024-12-11,1.2599999904632568,1.2899999618530273,1.2400000095367432,1.25,76900
2024-12-12,1.2400000095367432,1.2799999713897705,1.2100000381469727,1.2300000190734863,60900
2024-12-13,1.2200000286102295,1.2999999523162842,1.2000000476837158,1.2599999904632568,112100
2024-12-16,1.2300000190734863,1.25,1.2000000476837158,1.25,68400
2024-12-17,1.2000000476837158,1.2899999618530273,1.2000000476837158,1.2000000476837158,53700
2024-12-18,1.1799999475479126,1.2100000381469727,1.1399999856948853,1.2000000476837158,46600
2024-12-19,1.2000000476837158,1.2599999904632568,1.1799999475479126,1.1799999475479126,14800
2024-12-20,1.2100000381469727,1.25,1.190000057220459,1.2000000476837158,44300
2024-12-23,1.159999966621399,1.2200000286102295,1.149999976158142,1.190000057220459,43700
2024-12-26,1.149999976158142,1.1799999475479126,1.149999976158142,1.159999966621399,21700
2024-12-27,1.149999976158142,1.190000057220459,1.1200000047683716,1.159999966621399,28900
2024-12-30,1.1799999475479126,1.2000000476837158,1.1200000047683716,1.1200000047683716,83700
2025-01-02,1.090000033378601,1.2000000476837158,1.090000033378601,1.1799999475479126,278500
2025-01-03,1.100000023841858,1.1299999952316284,1.0800000429153442,1.100000023841858,64000
2025-01-06,1.100000023841858,1.1100000143051147,1.0800000429153442,1.100000023841858,76000
2025-01-07,1.100000023841858,1.1200000047683716,1.090000033378601,1.090000033378601,122300
2025-01-08,1.100000023841858,1.1100000143051147,1.0800000429153442,1.0800000429153442,29900
2025-01-09,1.100000023841858,1.100000023841858,1.0800000429153442,1.100000023841858,33400
