Price,Close,High,Low,Open,Volume
Ticker,RPAD5.SA,RPAD5.SA,RPAD5.SA,RPAD5.SA,RPAD5.SA
Date,,,,,
2024-04-11,7.772479057312012,7.772479057312012,7.772479057312012,7.772479057312012,0
2024-04-12,7.772479057312012,7.772479057312012,7.772479057312012,7.772479057312012,100
2024-04-15,7.772479057312012,7.772479057312012,7.772479057312012,7.772479057312012,100
2024-04-16,7.819019794464111,7.846945505580963,7.353602372276548,7.7724787180309525,16000
2024-04-17,7.819019794464111,7.819019794464111,7.819019794464111,7.819019794464111,0
2024-04-18,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,100
2024-04-19,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,0
2024-04-22,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,100
2024-04-23,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,0
2024-04-24,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,0
2024-04-25,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,0
2024-04-26,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,0
2024-04-29,7.7259368896484375,7.7259368896484375,7.7259368896484375,7.7259368896484375,0
2024-04-30,8.405447006225586,8.405447006225586,8.405447006225586,8.405447006225586,5800800
2024-05-02,7.7259368896484375,8.405446559911562,7.4559945581075295,8.405446559911562,32800
2024-05-03,7.632853031158447,8.368213243805249,7.632853031158447,8.368213243805249,10100
2024-05-06,7.632853031158447,7.632853031158447,7.632853031158447,7.632853031158447,0
2024-05-07,8.368212699890137,8.368212699890137,7.632852535040102,7.632852535040102,5200
2024-05-08,7.846945285797119,7.846945285797119,7.642161181913291,7.642161181913291,200
2024-05-09,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-10,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-13,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-14,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-15,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-16,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-17,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-20,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,0
2024-05-21,7.846945285797119,7.846945285797119,7.846945285797119,7.846945285797119,100
2024-05-22,7.7259368896484375,7.735245460184297,7.7259368896484375,7.735245460184297,200
2024-05-23,8.26582145690918,8.26582145690918,8.26582145690918,8.26582145690918,100
2024-05-24,8.26582145690918,8.26582145690918,8.26582145690918,8.26582145690918,0
2024-05-27,8.26582145690918,8.26582145690918,8.26582145690918,8.26582145690918,0
2024-05-28,8.237895965576172,8.237895965576172,7.725936173822082,7.725936173822082,200
2024-05-29,8.237895965576172,8.237895965576172,8.237895965576172,8.237895965576172,0
2024-05-31,8.182045936584473,8.182045936584473,8.182045936584473,8.182045936584473,200
2024-06-03,8.182045936584473,8.182045936584473,7.949337006775228,7.949337006775228,300
2024-06-04,8.005187034606934,8.098270068019442,8.005187034606934,8.098270068019442,1200
2024-06-05,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,300
2024-06-06,8.051728248596191,8.061036818414832,8.051728248596191,8.051728248596191,1600
2024-06-07,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-10,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-11,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-12,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-13,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-14,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-17,8.051728248596191,8.051728248596191,8.051728248596191,8.051728248596191,0
2024-06-18,8.042421340942383,8.042421340942383,7.930721155504676,7.958645979935562,900
2024-06-19,8.014495849609375,8.051729245781116,7.96795477018034,7.96795477018034,800
2024-06-20,8.28443717956543,8.28443717956543,8.28443717956543,8.28443717956543,100
2024-06-21,8.191354751586914,8.191354751586914,8.079654568466555,8.079654568466555,500
2024-06-24,8.14481258392334,8.14481258392334,8.098270620186668,8.098270620186668,200
2024-06-25,8.14481258392334,8.14481258392334,8.14481258392334,8.14481258392334,0
2024-06-26,8.14481258392334,8.14481258392334,8.14481258392334,8.14481258392334,0
2024-06-27,8.14481258392334,8.14481258392334,8.14481258392334,8.14481258392334,0
2024-06-28,8.005187034606934,8.014494716548342,8.005187034606934,8.014494716548342,900
2024-07-01,8.005187034606934,8.005187034606934,8.005187034606934,8.005187034606934,0
2024-07-02,8.005187034606934,8.005187034606934,8.005187034606934,8.005187034606934,0
2024-07-03,8.005187034606934,8.005187034606934,8.005187034606934,8.005187034606934,0
2024-07-04,8.005187034606934,8.005187034606934,8.005187034606934,8.005187034606934,0
2024-07-05,8.005187034606934,8.005187034606934,8.005187034606934,8.005187034606934,0
